word	pos_tf	neg_tf	idf	bdc	pos_tf_idf	neg_tf_idf	pos_tf_bdc	neg_tf_bdc
仁兄	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
邓禄普	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
烟圈	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
灯罩	3.81	0.00	3.62	0.62	13.78	0.00	2.37	0.00
码表	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
侧面	33.33	4.16	2.58	0.38	86.14	10.74	12.61	1.57
太棒了	1.90	0.00	3.84	0.62	7.31	0.00	1.19	0.00
局限于	0.00	0.00	3.62	1.00	0.00	0.00	0.00	0.00
缘何	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
Bytes	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
＄	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
最少	2.86	0.00	3.72	0.70	10.61	0.00	2.00	0.00
5	11.43	12.47	2.73	0.01	31.15	33.99	0.06	0.07
大庆	0.95	0.00	3.84	0.39	3.66	0.00	0.37	0.00
sync	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
电	3.81	4.16	2.97	0.06	11.33	12.36	0.22	0.24
清淡	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
易事	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
很不多	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
带来	87.60	16.63	2.14	0.33	187.56	35.60	28.68	5.44
沃	0.00	8.31	4.02	1.00	0.00	33.39	0.00	8.31
vow	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
厂区	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
定理	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
分工	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
罗兰	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
量子	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
畅行	0.00	0.00	3.72	1.00	0.00	0.00	0.00	0.00
租金	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
同一	2.86	12.47	3.02	0.10	8.62	37.61	0.28	1.22
单月	1.90	0.00	3.72	0.48	7.07	0.00	0.92	0.00
吹	3.81	12.47	3.24	0.14	12.33	40.37	0.54	1.77
严重破坏	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
保温杯	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
勒芒	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
包边	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
要长	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
车音	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
mv	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
配选	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
何等	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
大神	2.86	16.63	2.73	0.12	7.79	45.32	0.34	2.00
力作	0.95	0.00	3.62	0.38	3.45	0.00	0.36	0.00
否认	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
ID	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
必学	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
之上	0.95	4.16	3.47	0.09	3.31	14.43	0.09	0.39
蔡生	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
槽内	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
9	3.81	4.16	3.11	0.00	11.86	12.94	0.02	0.02
弄成	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
海选	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
全览	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
闺蜜	0.00	4.16	4.02	0.71	0.00	16.69	0.00	2.94
MM	2.86	0.00	3.84	0.70	10.97	0.00	2.00	0.00
优缺点	0.95	0.00	3.62	0.38	3.45	0.00	0.36	0.00
论谈	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
新亮点	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
耻反	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
远近	9.52	0.00	3.24	0.62	30.83	0.00	5.93	0.00
断	0.95	4.16	3.62	0.14	3.45	15.04	0.14	0.59
广德	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
宣示	0.95	0.00	3.84	0.39	3.66	0.00	0.37	0.00
来来往往	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
均匀	5.71	8.31	3.32	0.21	18.95	27.57	1.23	1.79
老哥	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
久美	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
工程技术	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
小姑娘	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
日记	1.90	0.00	3.72	0.48	7.07	0.00	0.92	0.00
bmw	0.95	0.00	3.28	0.53	3.12	0.00	0.51	0.00
往上升	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
结构调整	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
搬到	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
强大	39.04	4.16	2.58	0.51	100.91	10.74	19.96	2.13
已成	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
l2005	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
维修中心	0.00	4.16	4.02	0.71	0.00	16.69	0.00	2.94
一觉	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
貌	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
網	1.90	0.00	4.32	1.00	8.22	0.00	1.90	0.00
会响	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
家用车	20.95	4.16	2.69	0.25	56.43	11.20	5.17	1.03
吊架	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
当时	59.99	70.66	2.08	0.02	124.72	146.90	1.28	1.51
银	2.86	0.00	3.41	0.40	9.75	0.00	1.16	0.00
不讲理	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
洗牙	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
关键在于	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
抬高	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
物料	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
生子	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
伯仲之间	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
粗犷	1.90	8.31	3.54	0.29	6.74	29.42	0.55	2.40
孔距	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
症	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
莱茵	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
出世	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
祁东	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
车王	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
车宽	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
转过	0.95	0.00	3.72	0.37	3.54	0.00	0.35	0.00
那位	0.95	12.47	3.54	0.52	3.37	44.13	0.49	6.47
数据库	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
得并	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
mdvci	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
柱	10.47	0.00	3.17	0.55	33.21	0.00	5.73	0.00
锐气	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
鲛	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
条	20.95	8.31	2.75	0.19	57.58	22.85	3.90	1.55
恶化	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
快速增长	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
不算什么	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
威武雄壮	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
试开	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
崎岖不平	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
总经济师	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
潜力	0.95	0.00	3.84	0.39	3.66	0.00	0.37	0.00
V4	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
aventadorlp	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
感叹号	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
低谷	2.86	0.00	3.84	1.00	10.97	0.00	2.86	0.00
NEX	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
撞成	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
房产证	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
林	0.00	0.00	3.84	1.00	0.00	0.00	0.00	0.00
档干	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
期权	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
再来	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
总归	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
▎	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
开刷	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
亚	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
车机	0.00	0.00	3.54	1.00	0.00	0.00	0.00	0.00
新天地	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
下个月	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
里	74.27	149.63	1.87	0.03	138.65	279.34	2.15	4.33
慈溪	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
带不带	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
没让	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
中版	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
bobby	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
从零开始	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
名下	0.95	0.00	3.62	0.42	3.45	0.00	0.40	0.00
未必	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
铣	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
改一改	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
将车	2.86	0.00	3.62	0.56	10.34	0.00	1.61	0.00
一算	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
欢乐	2.86	0.00	3.62	0.56	10.34	0.00	1.61	0.00
iclass	1.90	0.00	2.85	0.57	5.44	0.00	1.09	0.00
priordesign	1.90	0.00	4.32	1.00	8.22	0.00	1.90	0.00
奥泰	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
寒腿	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
答案	1.90	0.00	3.20	0.41	6.10	0.00	0.78	0.00
带到	0.95	4.16	4.02	0.50	3.82	16.69	0.47	2.06
活塞	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
智能化	8.57	0.00	3.17	0.60	27.17	0.00	5.16	0.00
大灯	75.22	70.66	2.08	0.05	156.20	146.73	3.48	3.27
绝非	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
日常生活	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
低息贷款	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
贴	4.76	4.16	3.09	0.02	14.70	12.83	0.08	0.07
过渡期	1.90	0.00	4.32	1.00	8.22	0.00	1.90	0.00
反对	0.00	4.16	3.72	0.49	0.00	15.44	0.00	2.05
反响	0.95	4.16	4.02	0.50	3.82	16.69	0.47	2.06
高性能	19.04	0.00	2.65	0.43	50.55	0.00	8.15	0.00
沦为	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
粗鲁	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
自动控制	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
中汽	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
工艺	36.18	12.47	2.57	0.29	92.95	32.03	10.58	3.65
留念	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
参加	4.76	4.16	2.80	0.11	13.32	11.63	0.50	0.44
安联	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
刷	2.86	0.00	3.17	0.37	9.06	0.00	1.07	0.00
守护者	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
劳烦	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
飞跃	0.00	0.00	3.54	1.00	0.00	0.00	0.00	0.00
溜达	0.95	0.00	3.84	0.39	3.66	0.00	0.37	0.00
stp	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
朝流	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
具强	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
关二爷	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
纵	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
多用途	0.95	0.00	3.84	0.39	3.66	0.00	0.37	0.00
国际品牌	1.90	0.00	4.02	1.00	7.65	0.00	1.90	0.00
做生意	0.95	0.00	3.84	0.39	3.66	0.00	0.37	0.00
刮起来	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
收费	0.00	8.31	3.72	0.71	0.00	30.88	0.00	5.88
罕见	3.81	0.00	3.72	1.00	14.15	0.00	3.81	0.00
王可	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
促进	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
能修	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
恒泽	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
叫	14.28	29.10	2.52	0.01	35.96	73.25	0.19	0.38
德国大众	3.81	0.00	3.54	0.62	13.48	0.00	2.37	0.00
Watch	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
顺利	4.76	0.00	3.20	0.41	15.25	0.00	1.95	0.00
经	1.90	4.16	3.11	0.04	5.93	12.94	0.08	0.18
卡友	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
狗男女	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
借辆	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
有误	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
拓展	4.76	0.00	3.36	0.53	16.01	0.00	2.51	0.00
出类拔萃	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
后置	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
命	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
显	13.33	12.47	2.94	0.16	39.15	36.62	2.18	2.04
选来	1.90	0.00	3.72	0.48	7.07	0.00	0.92	0.00
莫过于	1.90	0.00	3.84	0.62	7.31	0.00	1.19	0.00
发亮	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
大良	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
六安	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
有致	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
闲	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
无虞	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
同步电机	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
说法不一	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
清一色	0.00	4.16	3.84	0.57	0.00	15.96	0.00	2.38
EREV	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
中招	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
《	18.09	12.47	2.44	0.04	44.08	30.38	0.76	0.53
夸耀	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
延续下去	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
样式	10.47	8.31	2.92	0.07	30.58	24.27	0.78	0.62
接掌	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
而非	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
障碍	1.90	0.00	3.62	0.42	6.89	0.00	0.80	0.00
缩小	2.86	0.00	3.54	0.48	10.11	0.00	1.38	0.00
道福特	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
贴身	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
五速	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
游泳池	0.00	8.31	4.32	1.00	0.00	35.89	0.00	8.31
空间布局	2.86	0.00	3.84	1.00	10.97	0.00	2.86	0.00
trix	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
轻轻松松	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
节气门	0.95	8.31	3.62	0.40	3.45	30.08	0.38	3.32
没	84.75	178.73	1.86	0.05	157.43	332.02	4.01	8.46
可知	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
连连	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
呐	0.00	4.16	4.02	0.71	0.00	16.69	0.00	2.94
g	2.86	8.31	2.94	0.05	8.39	24.41	0.15	0.44
储物盒	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
公证费	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
双杠	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
t600	4.76	0.00	3.28	0.43	15.60	0.00	2.04	0.00
下雨	4.76	0.00	3.41	0.59	16.25	0.00	2.79	0.00
力量感	11.43	0.00	3.20	0.81	36.60	0.00	9.25	0.00
稳定杆	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
好友	1.90	0.00	3.72	0.48	7.07	0.00	0.92	0.00
界级	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
貌美如花	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
拆下	0.00	0.00	3.47	1.00	0.00	0.00	0.00	0.00
案件	0.00	4.16	3.84	0.57	0.00	15.96	0.00	2.38
少	12.38	20.78	2.64	0.02	32.74	54.97	0.19	0.32
顺眼	2.86	4.16	3.54	0.14	10.11	14.71	0.39	0.57
一睹	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
排档	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
腚	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
江西	0.00	0.00	3.84	1.00	0.00	0.00	0.00	0.00
刹车	20.00	116.38	2.44	0.30	48.72	283.53	5.91	34.38
各有所好	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
横	1.90	0.00	3.84	0.62	7.31	0.00	1.19	0.00
石柱	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
荧幕	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
钻过去	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
上下	4.76	4.16	3.41	0.19	16.25	14.19	0.92	0.80
同期相比	0.95	0.00	3.84	0.39	3.66	0.00	0.37	0.00
最富	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
瞬息万变	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
再也	1.90	0.00	3.28	0.39	6.24	0.00	0.74	0.00
view	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
中文名称	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
接受度	0.95	0.00	3.84	0.39	3.66	0.00	0.37	0.00
中小型	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
综合症	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
星	4.76	8.31	3.09	0.03	14.70	25.66	0.13	0.22
征战	2.86	4.16	3.36	0.03	9.61	13.98	0.09	0.12
无意间	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
西安站	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
裂口	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
黄河	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
挂钩	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
小气	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
这帮	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
鏖战	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
驾御	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
ram2500	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
万幸	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
宣传语	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
鼎力	1.90	0.00	4.02	1.00	7.65	0.00	1.90	0.00
属性	4.76	0.00	3.47	0.67	16.53	0.00	3.17	0.00
新汉四驱	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
京华	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
信心	9.52	8.31	3.04	0.12	28.93	25.26	1.18	1.03
翻过来	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
lexusis200t	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
南路	0.00	0.00	3.84	1.00	0.00	0.00	0.00	0.00
单顶	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
拉风	8.57	0.00	3.28	0.77	28.07	0.00	6.59	0.00
抽中	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
电源线	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
黄水	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
朋友	65.70	99.75	1.96	0.01	128.72	195.43	0.74	1.12
老版	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
秋日	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
上热	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
大功率	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
kii	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
忽略	3.81	0.00	3.41	0.48	13.00	0.00	1.85	0.00
批评	0.95	4.16	3.72	0.20	3.54	15.44	0.19	0.81
打滑	0.95	0.00	3.72	0.37	3.54	0.00	0.35	0.00
恶列	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
妥妥	3.81	0.00	3.62	0.75	13.78	0.00	2.86	0.00
乘车	7.62	0.00	3.47	0.85	26.45	0.00	6.44	0.00
添加剂	0.00	4.16	4.02	0.71	0.00	16.69	0.00	2.94
境地	0.00	8.31	3.84	0.82	0.00	31.92	0.00	6.78
hr	0.95	0.00	3.47	0.42	3.31	0.00	0.40	0.00
编程	0.00	0.00	3.54	1.00	0.00	0.00	0.00	0.00
Night	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
滚	1.90	0.00	4.02	1.00	7.65	0.00	1.90	0.00
右转	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
并不相同	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
企业家	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
用暴	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
选址	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
Protonic	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
跟随	2.86	0.00	3.41	0.39	9.75	0.00	1.10	0.00
梦	4.76	0.00	2.97	0.37	14.16	0.00	1.77	0.00
锁车	0.95	16.63	3.41	0.54	3.25	56.76	0.52	9.06
王宝强	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
全黑	2.86	0.00	3.62	0.56	10.34	0.00	1.61	0.00
鲜为人知	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
交通广播	0.95	0.00	3.41	0.45	3.25	0.00	0.43	0.00
典礼	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
站	2.86	0.00	2.94	0.45	8.39	0.00	1.30	0.00
噱头	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
我司	0.95	0.00	4.02	0.48	3.82	0.00	0.46	0.00
碳纤维	5.71	0.00	3.28	0.46	18.71	0.00	2.61	0.00
追忆	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
西津	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
欧维	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
摘自	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
寻蓝	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
大连	0.00	0.00	3.41	1.00	0.00	0.00	0.00	0.00
多谢	0.95	4.16	4.02	0.50	3.82	16.69	0.47	2.06
备	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
永新	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
总监	1.90	0.00	3.28	0.39	6.24	0.00	0.74	0.00
欣喜	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
hs	0.00	4.16	4.02	0.71	0.00	16.69	0.00	2.94
相关性	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
九变	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
唏嘘	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
服务中心	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
过速	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
沙眼	0.00	4.16	4.32	1.00	0.00	17.94	0.00	4.16
脸色	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
复印件	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
放低	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
总承	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
纵置化	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
非是	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
isport	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
微型车	1.90	12.47	3.47	0.40	6.61	43.29	0.77	5.02
钢炮	0.00	0.00	3.84	1.00	0.00	0.00	0.00	0.00
无解	0.00	4.16	4.02	0.71	0.00	16.69	0.00	2.94
破损	1.90	0.00	4.02	1.00	7.65	0.00	1.90	0.00
伯仲	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
公共	0.95	0.00	3.47	0.42	3.31	0.00	0.40	0.00
体积小	1.90	0.00	4.02	1.00	7.65	0.00	1.90	0.00
剪彩	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
赔付	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
不堵车	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
风燥胎	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
发光	0.95	0.00	3.84	0.39	3.66	0.00	0.37	0.00
挑选	0.95	0.00	3.72	0.37	3.54	0.00	0.35	0.00
腮	0.00	0.00	4.02	1.00	0.00	0.00	0.00	0.00
流产	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
烤漆	3.81	0.00	3.41	0.42	13.00	0.00	1.59	0.00
tsi	0.00	0.00	3.24	1.00	0.00	0.00	0.00	0.00
或对	2.86	0.00	3.84	1.00	10.97	0.00	2.86	0.00
▏	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
无私	0.95	0.00	4.32	1.00	4.11	0.00	0.95	0.00
呈现出	1.90	0.00	3.84	0.48	7.31	0.00	0.92	0.00
国力	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
奖券	0.00	0.00	4.32	1.00	0.00	0.00	0.00	0.00
